TIME,CH1,SBP,DBP,Model,TBS1102C,,,,
0.6016 ,0.0700 ,,,,,,,,
0.6048 ,0.0700 ,,,,,,,,
0.6080 ,0.0500 ,,,,,,,,
0.6112 ,0.0500 ,,,,,,,,
0.6144 ,0.0100 ,,,,,,,,
0.6176 ,0.0100 ,,,,,,,,
0.6208 ,0.0300 ,,,,,,,,
0.6240 ,0.0300 ,,,,,,,,
0.6272 ,0.0100 ,,,,,,,,
0.6304 ,0.0100 ,,,,,,,,
0.6336 ,0.0100 ,,,,,,,,
0.6368 ,0.0100 ,,,,,,,,
0.6400 ,0.0100 ,,,,,,,,
0.6432 ,0.0100 ,,,,,,,,
0.6464 ,0.0100 ,,,,,,,,
0.6496 ,0.0300 ,,,,,,,,
0.6528 ,0.0300 ,,,,,,,,
0.6560 ,0.0300 ,,,,,,,,
0.6592 ,0.0500 ,,,,,,,,
0.6624 ,0.0300 ,,,,,,,,
0.6656 ,0.0500 ,,,,,,,,
0.6688 ,0.0700 ,,,,,,,,
0.6720 ,0.0700 ,,,,,,,,
0.6752 ,0.0700 ,,,,,,,,
0.6784 ,0.0900 ,,,,,,,,
0.6816 ,0.0900 ,,,,,,,,
0.6848 ,0.1100 ,,,,,,,,
0.6880 ,0.0900 ,,,,,,,,
0.6912 ,0.1100 ,,,,,,,,
0.6944 ,0.1300 ,,,,,,,,
0.6976 ,0.1300 ,,,,,,,,
0.7008 ,0.1300 ,,,,,,,,
0.7040 ,0.1500 ,,,,,,,,
0.7072 ,0.1700 ,,,,,,,,
0.7104 ,0.1500 ,,,,,,,,
0.7136 ,0.1700 ,,,,,,,,
0.7168 ,0.1500 ,,,,,,,,
0.7200 ,0.1500 ,,,,,,,,
0.7232 ,0.1700 ,,,,,,,,
0.7264 ,0.1700 ,,,,,,,,
0.7296 ,0.1500 ,,,,,,,,
0.7328 ,0.1700 ,,,,,,,,
0.7360 ,0.1500 ,,,,,,,,
0.7392 ,0.1500 ,,,,,,,,
0.7424 ,0.1500 ,,,,,,,,
0.7456 ,0.1500 ,,,,,,,,
0.7488 ,0.1700 ,,,,,,,,
0.7520 ,0.1500 ,,,,,,,,
0.7552 ,0.1500 ,,,,,,,,
0.7584 ,0.1300 ,,,,,,,,
0.7616 ,0.1300 ,,,,,,,,
0.7648 ,0.1300 ,,,,,,,,
0.7680 ,0.1300 ,,,,,,,,
0.7712 ,0.1500 ,,,,,,,,
0.7744 ,0.1100 ,,,,,,,,
0.7776 ,0.1100 ,,,,,,,,
0.7808 ,0.0700 ,,,,,,,,
0.7840 ,0.0700 ,,,,,,,,
0.7872 ,0.0900 ,,,,,,,,
0.7904 ,0.0700 ,,,,,,,,
0.7936 ,0.0500 ,,,,,,,,
0.7968 ,0.0500 ,,,,,,,,
0.8000 ,0.0300 ,,,,,,,,
0.8032 ,0.0300 ,,,,,,,,
0.8064 ,0.0100 ,,,,,,,,
0.8096 ,0.0100 ,,,,,,,,
0.8128 ,0.0100 ,,,,,,,,
0.8160 ,0.0100 ,,,,,,,,
0.8192 ,-0.0100 ,,,,,,,,
0.8224 ,-0.0100 ,,,,,,,,
0.8256 ,-0.0300 ,,,,,,,,
0.8288 ,-0.0300 ,,,,,,,,
0.8320 ,-0.0700 ,,,,,,,,
0.8352 ,-0.0500 ,,,,,,,,
0.8384 ,-0.0500 ,,,,,,,,
0.8416 ,-0.0700 ,,,,,,,,
0.8448 ,-0.0700 ,,,,,,,,
0.8480 ,-0.1100 ,,,,,,,,
0.8512 ,-0.0900 ,,,,,,,,
0.8544 ,-0.1100 ,,,,,,,,
0.8576 ,-0.1100 ,,,,,,,,
0.8608 ,-0.1300 ,,,,,,,,
0.8640 ,-0.1300 ,,,,,,,,
0.8672 ,-0.1500 ,,,,,,,,
0.8704 ,-0.1300 ,,,,,,,,
0.8736 ,-0.1700 ,,,,,,,,
0.8768 ,-0.1700 ,,,,,,,,
0.8800 ,-0.1900 ,,,,,,,,
0.8832 ,-0.1900 ,,,,,,,,
0.8864 ,-0.1900 ,,,,,,,,
0.8896 ,-0.2100 ,,,,,,,,
0.8928 ,-0.2300 ,,,,,,,,
0.8960 ,-0.2100 ,,,,,,,,
0.8992 ,-0.2300 ,,,,,,,,
0.9024 ,-0.2500 ,,,,,,,,
0.9056 ,-0.2300 ,,,,,,,,
0.9088 ,-0.2500 ,,,,,,,,
0.9120 ,-0.2700 ,,,,,,,,
0.9152 ,-0.2700 ,,,,,,,,
0.9184 ,-0.2500 ,,,,,,,,
0.9216 ,-0.2700 ,,,,,,,,
0.9248 ,-0.2500 ,,,,,,,,
0.9280 ,-0.2700 ,,,,,,,,
0.9312 ,-0.2900 ,,,,,,,,
0.9344 ,-0.2900 ,,,,,,,,
0.9376 ,-0.2900 ,,,,,,,,
0.9408 ,-0.2900 ,,,,,,,,
0.9440 ,-0.2700 ,,,,,,,,
0.9472 ,-0.3100 ,,,,,,,,
0.9504 ,-0.3100 ,,,,,,,,
0.9536 ,-0.3100 ,,,,,,,,
0.9568 ,-0.3100 ,,,,,,,,
0.9600 ,-0.3100 ,,,,,,,,
0.9632 ,-0.3300 ,,,,,,,,
0.9664 ,-0.3100 ,,,,,,,,
0.9696 ,-0.3100 ,,,,,,,,
0.9728 ,-0.3300 ,,,,,,,,
0.9760 ,-0.3100 ,,,,,,,,
0.9792 ,-0.3100 ,,,,,,,,
0.9824 ,-0.3100 ,,,,,,,,
0.9856 ,-0.3500 ,,,,,,,,
0.9888 ,-0.3100 ,,,,,,,,
0.9920 ,-0.3100 ,,,,,,,,
0.9952 ,-0.3300 ,,,,,,,,
0.9984 ,-0.3100 ,,,,,,,,
1.0020 ,-0.3300 ,,,,,,,,
1.0050 ,-0.3300 ,,,,,,,,
1.0080 ,-0.3300 ,,,,,,,,
1.0110 ,-0.3300 ,,,,,,,,
1.0140 ,-0.3300 ,,,,,,,,
1.0180 ,-0.3300 ,,,,,,,,
1.0210 ,-0.3500 ,,,,,,,,
1.0240 ,-0.3100 ,,,,,,,,
1.0270 ,-0.3300 ,,,,,,,,
1.0300 ,-0.3500 ,,,,,,,,
1.0340 ,-0.3500 ,,,,,,,,
1.0370 ,-0.3300 ,,,,,,,,
1.0400 ,-0.3300 ,,,,,,,,
1.0430 ,-0.3500 ,,,,,,,,
1.0460 ,-0.3300 ,,,,,,,,
1.0500 ,-0.3500 ,,,,,,,,
1.0530 ,-0.3700 ,,,,,,,,
1.0560 ,-0.3500 ,,,,,,,,
1.0590 ,-0.3500 ,,,,,,,,
1.0620 ,-0.3500 ,,,,,,,,
1.0660 ,-0.3500 ,,,,,,,,
1.0690 ,-0.3900 ,,,,,,,,
1.0720 ,-0.3700 ,,,,,,,,
1.0750 ,-0.3700 ,,,,,,,,
1.0780 ,-0.3500 ,,,,,,,,
1.0820 ,-0.3700 ,,,,,,,,
1.0850 ,-0.3700 ,,,,,,,,
1.0880 ,-0.3700 ,,,,,,,,
1.0910 ,-0.3500 ,,,,,,,,
1.0940 ,-0.3900 ,,,,,,,,
1.0980 ,-0.3900 ,,,,,,,,
1.1010 ,-0.3700 ,,,,,,,,
1.1040 ,-0.3700 ,,,,,,,,
1.1070 ,-0.3500 ,,,,,,,,
1.1100 ,-0.3500 ,,,,,,,,
1.1140 ,-0.3500 ,,,,,,,,
1.1170 ,-0.3300 ,,,,,,,,
1.1200 ,-0.3100 ,,,,,,,,
1.1230 ,-0.2700 ,,,,,,,,
1.1260 ,-0.2500 ,,,,,,,,
1.1300 ,-0.2100 ,,,,,,,,
1.1330 ,-0.1500 ,,,,,,,,
1.1360 ,-0.1300 ,,,,,,,,
1.1390 ,-0.0700 ,,,,,,,,
1.1420 ,-0.0100 ,,,,,,,,
1.1460 ,0.0700 ,,,,,,,,
1.1490 ,0.1100 ,,,,,,,,
1.1520 ,0.1900 ,,,,,,,,
1.1550 ,0.2300 ,,,,,,,,
1.1580 ,0.3300 ,,,,,,,,
1.1620 ,0.3900 ,,,,,,,,
1.1650 ,0.4500 ,,,,,,,,
1.1680 ,0.5100 ,,,,,,,,
1.1710 ,0.5700 ,,,,,,,,
1.1740 ,0.6300 ,,,,,,,,
1.1780 ,0.6900 ,,,,,,,,
1.1810 ,0.7500 ,,,,,,,,
1.1840 ,0.7900 ,,,,,,,,
1.1870 ,0.8500 ,,,,,,,,
1.1900 ,0.8900 ,,,,,,,,
1.1940 ,0.9300 ,,,,,,,,
1.1970 ,0.9500 ,,,,,,,,
1.2000 ,1.0100 ,,,,,,,,
1.2030 ,1.0300 ,,,,,,,,
1.2060 ,1.0700 ,,,,,,,,
1.2100 ,1.0500 ,,,,,,,,
1.2130 ,1.0500 ,,,,,,,,
1.2160 ,1.0700 ,,,,,,,,
1.2190 ,1.0900 ,,,,,,,,
1.2220 ,1.0900 ,,,,,,,,
1.2260 ,1.0700 ,,,,,,,,
1.2290 ,1.0500 ,,,,,,,,
1.2320 ,1.0700 ,,,,,,,,
1.2350 ,1.0300 ,,,,,,,,
1.2380 ,1.0100 ,,,,,,,,
1.2420 ,0.9900 ,,,,,,,,
1.2450 ,0.9700 ,,,,,,,,
1.2480 ,0.9300 ,,,,,,,,
1.2510 ,0.9300 ,,,,,,,,
1.2540 ,0.9100 ,,,,,,,,
1.2580 ,0.8700 ,,,,,,,,
1.2610 ,0.8500 ,,,,,,,,
1.2640 ,0.7900 ,,,,,,,,
1.2670 ,0.7900 ,,,,,,,,
1.2700 ,0.7500 ,,,,,,,,
1.2740 ,0.7500 ,,,,,,,,
1.2770 ,0.7100 ,,,,,,,,
1.2800 ,0.6700 ,,,,,,,,
1.2830 ,0.6300 ,,,,,,,,
1.2860 ,0.6300 ,,,,,,,,
1.2900 ,0.6100 ,,,,,,,,
1.2930 ,0.5900 ,,,,,,,,
1.2960 ,0.5500 ,,,,,,,,
1.2990 ,0.5500 ,,,,,,,,
1.3020 ,0.5300 ,,,,,,,,
1.3060 ,0.5300 ,,,,,,,,
1.3090 ,0.5100 ,,,,,,,,
1.3120 ,0.4900 ,,,,,,,,
1.3150 ,0.4500 ,,,,,,,,
1.3180 ,0.4700 ,,,,,,,,
1.3220 ,0.4300 ,,,,,,,,
1.3250 ,0.4300 ,,,,,,,,
1.3280 ,0.4100 ,,,,,,,,
1.3310 ,0.4100 ,,,,,,,,
1.3340 ,0.3700 ,,,,,,,,
1.3380 ,0.3700 ,,,,,,,,
1.3410 ,0.3500 ,,,,,,,,
1.3440 ,0.3500 ,,,,,,,,
1.3470 ,0.3300 ,,,,,,,,
1.3500 ,0.2900 ,,,,,,,,
1.3540 ,0.2900 ,,,,,,,,
1.3570 ,0.2700 ,,,,,,,,
1.3600 ,0.2500 ,,,,,,,,
1.3630 ,0.2300 ,,,,,,,,
1.3660 ,0.2100 ,,,,,,,,
1.3700 ,0.1900 ,,,,,,,,
1.3730 ,0.1900 ,,,,,,,,
1.3760 ,0.1700 ,,,,,,,,
1.3790 ,0.1700 ,,,,,,,,
1.3820 ,0.1500 ,,,,,,,,
1.3860 ,0.1300 ,,,,,,,,
1.3890 ,0.1300 ,,,,,,,,
1.3920 ,0.1300 ,,,,,,,,
1.3950 ,0.1100 ,,,,,,,,
1.3980 ,0.1100 ,,,,,,,,
1.4020 ,0.0900 ,,,,,,,,
1.4050 ,0.1100 ,,,,,,,,
1.4080 ,0.1100 ,,,,,,,,
1.4110 ,0.0900 ,,,,,,,,
1.4140 ,0.0700 ,,,,,,,,
1.4180 ,0.0900 ,,,,,,,,
1.4210 ,0.0900 ,,,,,,,,
1.4240 ,0.0700 ,,,,,,,,
1.4270 ,0.0900 ,,,,,,,,
1.4300 ,0.0900 ,,,,,,,,
1.4340 ,0.0900 ,,,,,,,,
1.4370 ,0.0900 ,,,,,,,,
1.4400 ,0.0900 ,,,,,,,,
1.4430 ,0.0900 ,,,,,,,,
1.4460 ,0.0900 ,,,,,,,,
1.4500 ,0.1100 ,,,,,,,,
1.4530 ,0.0900 ,,,,,,,,
1.4560 ,0.1100 ,,,,,,,,
1.4590 ,0.1300 ,,,,,,,,
1.4620 ,0.1300 ,,,,,,,,
1.4660 ,0.1300 ,,,,,,,,
1.4690 ,0.1500 ,,,,,,,,
1.4720 ,0.1500 ,,,,,,,,
1.4750 ,0.1300 ,,,,,,,,
1.4780 ,0.1300 ,,,,,,,,
1.4820 ,0.1500 ,,,,,,,,
1.4850 ,0.1300 ,,,,,,,,
1.4880 ,0.1500 ,,,,,,,,
1.4910 ,0.1500 ,,,,,,,,
1.4940 ,0.1500 ,,,,,,,,
1.4980 ,0.1500 ,,,,,,,,
1.5010 ,0.1500 ,,,,,,,,
1.5040 ,0.1300 ,,,,,,,,
1.5070 ,0.1500 ,,,,,,,,
1.5100 ,0.1300 ,,,,,,,,
1.5140 ,0.1500 ,,,,,,,,
1.5170 ,0.1500 ,,,,,,,,
1.5200 ,0.1300 ,,,,,,,,
1.5230 ,0.1100 ,,,,,,,,
1.5260 ,0.1300 ,,,,,,,,
1.5300 ,0.1300 ,,,,,,,,
1.5330 ,0.1300 ,,,,,,,,
1.5360 ,0.1300 ,,,,,,,,
1.5390 ,0.1100 ,,,,,,,,
1.5420 ,0.0900 ,,,,,,,,
1.5460 ,0.0900 ,,,,,,,,
1.5490 ,0.0900 ,,,,,,,,
1.5520 ,0.0700 ,,,,,,,,
1.5550 ,0.0700 ,,,,,,,,
1.5580 ,0.0700 ,,,,,,,,
1.5620 ,0.0500 ,,,,,,,,
1.5650 ,0.0500 ,,,,,,,,
1.5680 ,0.0100 ,,,,,,,,
1.5710 ,0.0100 ,,,,,,,,
1.5740 ,0.0100 ,,,,,,,,
1.5780 ,0.0100 ,,,,,,,,
1.5810 ,-0.0100 ,,,,,,,,
1.5840 ,-0.0100 ,,,,,,,,
1.5870 ,-0.0300 ,,,,,,,,
1.5900 ,-0.0300 ,,,,,,,,
1.5940 ,-0.0700 ,,,,,,,,
1.5970 ,-0.0500 ,,,,,,,,
1.6000 ,-0.0300 ,,,,,,,,
1.6030 ,-0.0500 ,,,,,,,,
1.6060 ,-0.0700 ,,,,,,,,
1.6100 ,-0.0700 ,,,,,,,,
1.6130 ,-0.1100 ,,,,,,,,
1.6160 ,-0.0900 ,,,,,,,,
1.6190 ,-0.0900 ,,,,,,,,
1.6220 ,-0.0900 ,,,,,,,,
1.6260 ,-0.1100 ,,,,,,,,
1.6290 ,-0.1100 ,,,,,,,,
1.6320 ,-0.1500 ,,,,,,,,
1.6350 ,-0.1300 ,,,,,,,,
1.6380 ,-0.1300 ,,,,,,,,
1.6420 ,-0.1300 ,,,,,,,,
1.6450 ,-0.1500 ,,,,,,,,
1.6480 ,-0.1500 ,,,,,,,,
1.6510 ,-0.1700 ,,,,,,,,
1.6540 ,-0.1700 ,,,,,,,,
1.6580 ,-0.1700 ,,,,,,,,
1.6610 ,-0.1700 ,,,,,,,,
1.6640 ,-0.1900 ,,,,,,,,
1.6670 ,-0.1900 ,,,,,,,,
1.6700 ,-0.1900 ,,,,,,,,
1.6740 ,-0.2100 ,,,,,,,,
1.6770 ,-0.2100 ,,,,,,,,
1.6800 ,-0.2100 ,,,,,,,,
1.6830 ,-0.2500 ,,,,,,,,
1.6860 ,-0.2300 ,,,,,,,,
1.6900 ,-0.2500 ,,,,,,,,
1.6930 ,-0.2500 ,,,,,,,,
1.6960 ,-0.2500 ,,,,,,,,
1.6990 ,-0.2500 ,,,,,,,,
1.7020 ,-0.2700 ,,,,,,,,
1.7060 ,-0.2500 ,,,,,,,,
1.7090 ,-0.2500 ,,,,,,,,
1.7120 ,-0.2500 ,,,,,,,,
1.7150 ,-0.2700 ,,,,,,,,
1.7180 ,-0.2500 ,,,,,,,,
1.7220 ,-0.2500 ,,,,,,,,
1.7250 ,-0.2700 ,,,,,,,,
1.7280 ,-0.2700 ,,,,,,,,
1.7310 ,-0.2700 ,,,,,,,,
1.7340 ,-0.2700 ,,,,,,,,
1.7380 ,-0.2900 ,,,,,,,,
1.7410 ,-0.2900 ,,,,,,,,
1.7440 ,-0.2900 ,,,,,,,,
1.7470 ,-0.2700 ,,,,,,,,
1.7500 ,-0.2900 ,,,,,,,,
1.7540 ,-0.2900 ,,,,,,,,
1.7570 ,-0.2900 ,,,,,,,,
1.7600 ,-0.2900 ,,,,,,,,
1.7630 ,-0.2700 ,,,,,,,,
1.7660 ,-0.3100 ,,,,,,,,
1.7700 ,-0.2900 ,,,,,,,,
1.7730 ,-0.3100 ,,,,,,,,
1.7760 ,-0.2900 ,,,,,,,,
1.7790 ,-0.2900 ,,,,,,,,
1.7820 ,-0.2900 ,,,,,,,,
1.7860 ,-0.3100 ,,,,,,,,
1.7890 ,-0.3100 ,,,,,,,,
1.7920 ,-0.3100 ,,,,,,,,
1.7950 ,-0.3100 ,,,,,,,,
1.7980 ,-0.3100 ,,,,,,,,
1.8020 ,-0.3100 ,,,,,,,,
1.8050 ,-0.2900 ,,,,,,,,
1.8080 ,-0.3100 ,,,,,,,,
1.8110 ,-0.3100 ,,,,,,,,
1.8140 ,-0.3100 ,,,,,,,,
1.8180 ,-0.3300 ,,,,,,,,
1.8210 ,-0.3100 ,,,,,,,,
1.8240 ,-0.3100 ,,,,,,,,
1.8270 ,-0.3100 ,,,,,,,,
1.8300 ,-0.3300 ,,,,,,,,
1.8340 ,-0.3300 ,,,,,,,,
1.8370 ,-0.3100 ,,,,,,,,
1.8400 ,-0.3100 ,,,,,,,,
1.8430 ,-0.3300 ,,,,,,,,
1.8460 ,-0.3300 ,,,,,,,,
1.8500 ,-0.3100 ,,,,,,,,
1.8530 ,-0.3500 ,,,,,,,,
1.8560 ,-0.3300 ,,,,,,,,
1.8590 ,-0.3300 ,,,,,,,,
1.8620 ,-0.3300 ,,,,,,,,
1.8660 ,-0.3300 ,,,,,,,,
1.8690 ,-0.3500 ,,,,,,,,
1.8720 ,-0.3500 ,,,,,,,,
1.8750 ,-0.3300 ,,,,,,,,
1.8780 ,-0.3500 ,,,,,,,,
1.8820 ,-0.3500 ,,,,,,,,
1.8850 ,-0.3500 ,,,,,,,,
1.8880 ,-0.3500 ,,,,,,,,
1.8910 ,-0.3700 ,,,,,,,,
1.8940 ,-0.3500 ,,,,,,,,
1.8980 ,-0.3500 ,,,,,,,,
1.9010 ,-0.3700 ,,,,,,,,
1.9040 ,-0.3500 ,,,,,,,,
1.9070 ,-0.3500 ,,,,,,,,
1.9100 ,-0.3500 ,,,,,,,,
1.9140 ,-0.3500 ,,,,,,,,
1.9170 ,-0.3300 ,,,,,,,,
1.9200 ,-0.3100 ,,,,,,,,
1.9230 ,-0.2900 ,,,,,,,,
1.9260 ,-0.2900 ,,,,,,,,
1.9300 ,-0.2700 ,,,,,,,,
1.9330 ,-0.2100 ,,,,,,,,
1.9360 ,-0.1700 ,,,,,,,,
1.9390 ,-0.1100 ,,,,,,,,
1.9420 ,-0.0700 ,,,,,,,,
1.9460 ,-0.0300 ,,,,,,,,
1.9490 ,0.0300 ,,,,,,,,
1.9520 ,0.0900 ,,,,,,,,
1.9550 ,0.1500 ,,,,,,,,
1.9580 ,0.2300 ,,,,,,,,
1.9620 ,0.2900 ,,,,,,,,
1.9650 ,0.3500 ,,,,,,,,
1.9680 ,0.4100 ,,,,,,,,
1.9710 ,0.4700 ,,,,,,,,
1.9740 ,0.5300 ,,,,,,,,
1.9780 ,0.6100 ,,,,,,,,
1.9810 ,0.6500 ,,,,,,,,
1.9840 ,0.6900 ,,,,,,,,
1.9870 ,0.7300 ,,,,,,,,
1.9900 ,0.7900 ,,,,,,,,
1.9940 ,0.8300 ,,,,,,,,
1.9970 ,0.8700 ,,,,,,,,
2.0000 ,0.9100 ,,,,,,,,
2.0030 ,0.9300 ,,,,,,,,
2.0060 ,0.9500 ,,,,,,,,
2.0100 ,0.9700 ,,,,,,,,
2.0130 ,0.9900 ,,,,,,,,
2.0160 ,1.0100 ,,,,,,,,
2.0190 ,1.0300 ,,,,,,,,
2.0220 ,1.0300 ,,,,,,,,
2.0260 ,1.0300 ,,,,,,,,
2.0290 ,1.0300 ,,,,,,,,
2.0320 ,1.0300 ,,,,,,,,
2.0350 ,1.0100 ,,,,,,,,
2.0380 ,1.0100 ,,,,,,,,
2.0420 ,0.9900 ,,,,,,,,
2.0450 ,1.0100 ,,,,,,,,
2.0480 ,0.9700 ,,,,,,,,
2.0510 ,0.9500 ,,,,,,,,
2.0540 ,0.9300 ,,,,,,,,
2.0580 ,0.9100 ,,,,,,,,
2.0610 ,0.8900 ,,,,,,,,
2.0640 ,0.8700 ,,,,,,,,
2.0670 ,0.8300 ,,,,,,,,
2.0700 ,0.8300 ,,,,,,,,
2.0740 ,0.8100 ,,,,,,,,
2.0770 ,0.7700 ,,,,,,,,
2.0800 ,0.7500 ,,,,,,,,
2.0830 ,0.7300 ,,,,,,,,
2.0860 ,0.6900 ,,,,,,,,
2.0900 ,0.6700 ,,,,,,,,
2.0930 ,0.6500 ,,,,,,,,
2.0960 ,0.6300 ,,,,,,,,
2.0990 ,0.5900 ,,,,,,,,
2.1020 ,0.5900 ,,,,,,,,
2.1060 ,0.5700 ,,,,,,,,
2.1090 ,0.5300 ,,,,,,,,
2.1120 ,0.5100 ,,,,,,,,
2.1150 ,0.4900 ,,,,,,,,
2.1180 ,0.4900 ,,,,,,,,
2.1220 ,0.4700 ,,,,,,,,
2.1250 ,0.4300 ,,,,,,,,
2.1280 ,0.4300 ,,,,,,,,
2.1310 ,0.4300 ,,,,,,,,
2.1340 ,0.4100 ,,,,,,,,
2.1380 ,0.4100 ,,,,,,,,
2.1410 ,0.3900 ,,,,,,,,
2.1440 ,0.3900 ,,,,,,,,
2.1470 ,0.3500 ,,,,,,,,
2.1500 ,0.3500 ,,,,,,,,
2.1540 ,0.3300 ,,,,,,,,
2.1570 ,0.3300 ,,,,,,,,
2.1600 ,0.3100 ,,,,,,,,
2.1630 ,0.2900 ,,,,,,,,
2.1660 ,0.3100 ,,,,,,,,
2.1700 ,0.2900 ,,,,,,,,
2.1730 ,0.2700 ,,,,,,,,
2.1760 ,0.2500 ,,,,,,,,
2.1790 ,0.2500 ,,,,,,,,
2.1820 ,0.2300 ,,,,,,,,
2.1860 ,0.2100 ,,,,,,,,
2.1890 ,0.2100 ,,,,,,,,
2.1920 ,0.1900 ,,,,,,,,
2.1950 ,0.1700 ,,,,,,,,
2.1980 ,0.1700 ,,,,,,,,
2.2020 ,0.1700 ,,,,,,,,
2.2050 ,0.1500 ,,,,,,,,
2.2080 ,0.1500 ,,,,,,,,
2.2110 ,0.1500 ,,,,,,,,
2.2140 ,0.1500 ,,,,,,,,
2.2180 ,0.1300 ,,,,,,,,
2.2210 ,0.1300 ,,,,,,,,
2.2240 ,0.1100 ,,,,,,,,
2.2270 ,0.1100 ,,,,,,,,
2.2300 ,0.1100 ,,,,,,,,
2.2340 ,0.1100 ,,,,,,,,
2.2370 ,0.1100 ,,,,,,,,
2.2400 ,0.1100 ,,,,,,,,
2.2430 ,0.0900 ,,,,,,,,
2.2460 ,0.1300 ,,,,,,,,
2.2500 ,0.1100 ,,,,,,,,
2.2530 ,0.1300 ,,,,,,,,
2.2560 ,0.1500 ,,,,,,,,
2.2590 ,0.1500 ,,,,,,,,
2.2620 ,0.1700 ,,,,,,,,
2.2660 ,0.1500 ,,,,,,,,
2.2690 ,0.1700 ,,,,,,,,
2.2720 ,0.1700 ,,,,,,,,
2.2750 ,0.1900 ,,,,,,,,
2.2780 ,0.1700 ,,,,,,,,
2.2820 ,0.1900 ,,,,,,,,
2.2850 ,0.1900 ,,,,,,,,
2.2880 ,0.2100 ,,,,,,,,
2.2910 ,0.1900 ,,,,,,,,
2.2940 ,0.2100 ,,,,,,,,
2.2980 ,0.2100 ,,,,,,,,
2.3010 ,0.2100 ,,,,,,,,
2.3040 ,0.2100 ,,,,,,,,
2.3070 ,0.1900 ,,,,,,,,
2.3100 ,0.1900 ,,,,,,,,
2.3140 ,0.1900 ,,,,,,,,
2.3170 ,0.1900 ,,,,,,,,
2.3200 ,0.2100 ,,,,,,,,
2.3230 ,0.1900 ,,,,,,,,
2.3260 ,0.1900 ,,,,,,,,
2.3300 ,0.1900 ,,,,,,,,
2.3330 ,0.1700 ,,,,,,,,
2.3360 ,0.1700 ,,,,,,,,
2.3390 ,0.1900 ,,,,,,,,
2.3420 ,0.1700 ,,,,,,,,
2.3460 ,0.1500 ,,,,,,,,
2.3490 ,0.1500 ,,,,,,,,
2.3520 ,0.1300 ,,,,,,,,
2.3550 ,0.1500 ,,,,,,,,
2.3580 ,0.1500 ,,,,,,,,
2.3620 ,0.1300 ,,,,,,,,
2.3650 ,0.1300 ,,,,,,,,
2.3680 ,0.1100 ,,,,,,,,
2.3710 ,0.1100 ,,,,,,,,
2.3740 ,0.1100 ,,,,,,,,
2.3780 ,0.0900 ,,,,,,,,
2.3810 ,0.0900 ,,,,,,,,
2.3840 ,0.0700 ,,,,,,,,
2.3870 ,0.0500 ,,,,,,,,
2.3900 ,0.0500 ,,,,,,,,
2.3940 ,0.0500 ,,,,,,,,
2.3970 ,0.0300 ,,,,,,,,
2.4000 ,0.0300 ,,,,,,,,
2.4030 ,0.0100 ,,,,,,,,
2.4060 ,-0.0100 ,,,,,,,,
2.4100 ,0.0100 ,,,,,,,,
2.4130 ,-0.0100 ,,,,,,,,
2.4160 ,-0.0100 ,,,,,,,,
2.4190 ,-0.0100 ,,,,,,,,
2.4220 ,-0.0300 ,,,,,,,,
2.4260 ,-0.0300 ,,,,,,,,
2.4290 ,-0.0500 ,,,,,,,,
2.4320 ,-0.0500 ,,,,,,,,
2.4350 ,-0.0500 ,,,,,,,,
2.4380 ,-0.0500 ,,,,,,,,
2.4420 ,-0.0700 ,,,,,,,,
2.4450 ,-0.0500 ,,,,,,,,
2.4480 ,-0.0700 ,,,,,,,,
2.4510 ,-0.0900 ,,,,,,,,
2.4540 ,-0.0900 ,,,,,,,,
2.4580 ,-0.1100 ,,,,,,,,
2.4610 ,-0.1100 ,,,,,,,,
2.4640 ,-0.1100 ,,,,,,,,
2.4670 ,-0.1100 ,,,,,,,,
2.4700 ,-0.1300 ,,,,,,,,
2.4740 ,-0.1300 ,,,,,,,,
2.4770 ,-0.1500 ,,,,,,,,
2.4800 ,-0.1500 ,,,,,,,,
2.4830 ,-0.1500 ,,,,,,,,
2.4860 ,-0.1700 ,,,,,,,,
2.4900 ,-0.1700 ,,,,,,,,
2.4930 ,-0.1700 ,,,,,,,,
2.4960 ,-0.1700 ,,,,,,,,
2.4990 ,-0.1900 ,,,,,,,,
2.5020 ,-0.2100 ,,,,,,,,
2.5060 ,-0.1900 ,,,,,,,,
2.5090 ,-0.2100 ,,,,,,,,
2.5120 ,-0.1900 ,,,,,,,,
2.5150 ,-0.2300 ,,,,,,,,
2.5180 ,-0.1900 ,,,,,,,,
2.5220 ,-0.1900 ,,,,,,,,
2.5250 ,-0.2100 ,,,,,,,,
2.5280 ,-0.2300 ,,,,,,,,
2.5310 ,-0.2100 ,,,,,,,,
2.5340 ,-0.2100 ,,,,,,,,
2.5380 ,-0.2300 ,,,,,,,,
2.5410 ,-0.2300 ,,,,,,,,
2.5440 ,-0.2500 ,,,,,,,,
2.5470 ,-0.2500 ,,,,,,,,
2.5500 ,-0.2300 ,,,,,,,,
2.5540 ,-0.2500 ,,,,,,,,
2.5570 ,-0.2500 ,,,,,,,,
2.5600 ,-0.2700 ,,,,,,,,
2.5630 ,-0.2700 ,,,,,,,,
2.5660 ,-0.2500 ,,,,,,,,
2.5700 ,-0.2500 ,,,,,,,,
2.5730 ,-0.2700 ,,,,,,,,
2.5760 ,-0.2700 ,,,,,,,,
2.5790 ,-0.2700 ,,,,,,,,
2.5820 ,-0.2700 ,,,,,,,,
2.5860 ,-0.2700 ,,,,,,,,
2.5890 ,-0.2900 ,,,,,,,,
